v1,v2,v3,v4,v5,v6
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-6289635d-98a7-40bd-978c-37ae6ede5f7e)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-412bb450-d116-4dec-9269-a92209232df1)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-412bb450-d116-4dec-9269-a92209232df1)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:The Email address of the person submitting the plan.:-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-6289635d-98a7-40bd-978c-37ae6ede5f7e)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-6289635d-98a7-40bd-978c-37ae6ede5f7e)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:A sentence or short paragraph defining and explaining a concept.:-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-63a6e34c-737d-4d24-955b-bbf72d8c1511)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-63a6e34c-737d-4d24-955b-bbf72d8c1511)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-9084c2d2-4b7e-4189-a784-a86a4469a01c)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-9084c2d2-4b7e-4189-a784-a86a4469a01c)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:The telephone number of the person submitting the plan.:-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-63a6e34c-737d-4d24-955b-bbf72d8c1511)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-294b80a3-7288-4477-9458-35292f7a47c3)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-7f10f639-e7cf-4513-804c-5f4f7592c5e5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-f6300ca4-40bc-455c-a963-dfef45f558d3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-f6300ca4-40bc-455c-a963-dfef45f558d3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:A word or short phrase intended to identify a concept within the context in which is it being applied.:-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-7f10f639-e7cf-4513-804c-5f4f7592c5e5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-7f10f639-e7cf-4513-804c-5f4f7592c5e5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:An alphanumeric identifier applied to an element to designate its order in a series.:-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-755706ea-40d6-40f0-a8e5-998b91390620)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:A target level of results expressed in units against which achievement is to be measured within a single resource allocation and performance execution cycle.:-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-d48842b4-9324-4f71-9502-1a991b707b38)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-19977fd4-556d-41bc-be29-477e05e4c971)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-755706ea-40d6-40f0-a8e5-998b91390620)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-35cc454d-43d4-46b2-a548-eeb3ff8605dd)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-9d240214-9768-4dd9-b98a-c62448b63f26)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:sequence)::-:!!0!!KRID(id):(uuid-b07e1586-6676-4212-8a6a-4a365a4977ec)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-a9cee972-59f3-42a9-8876-03bd0166689c)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:restriction)::-:!!0!!KRID(DeN):(xsd:simpleType)::-:!!0!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-9d589d53-ec24-4c18-b5db-5be8075c1be5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-03b90177-d13b-4e32-ada9-7c7a1eb1703b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-1dec258f-1656-4173-acfe-677c1cf24bf3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1dec258f-1656-4173-acfe-677c1cf24bf3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:The person submitting the plan in StratML format.:-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-6289635d-98a7-40bd-978c-37ae6ede5f7e)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-a8c3e55c-96f2-404a-97b5-16022d9369ac)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:Performance Goal:-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:enumeration)::-:!!0!!KRID(DeN):(xsd:restriction)::-:!!0!!KRID(DeN):(xsd:simpleType)::-:!!0!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:simpleType)::-:!!0!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:Organization:-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-50f98ade-573c-4afa-8696-1d0e4a2c7ff3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-50f98ade-573c-4afa-8696-1d0e4a2c7ff3)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:A principle that is important and helps to define the essential character of the organization.:-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-7f10f639-e7cf-4513-804c-5f4f7592c5e5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-b454f40f-721c-42a1-ba43-3a56ef37766e)::-:!!0!!KRID(DeN):(xsd:sequence)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1e56b2c9-c6d6-4f79-8ad7-cdb1508a9614)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1e56b2c9-c6d6-4f79-8ad7-cdb1508a9614)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1e56b2c9-c6d6-4f79-8ad7-cdb1508a9614)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1e56b2c9-c6d6-4f79-8ad7-cdb1508a9614)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-9d589d53-ec24-4c18-b5db-5be8075c1be5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:sequence)::-:!!0!!KRID(id):(uuid-32864389-230a-4f77-9c09-c083386fcad9)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:simpleType)::-:!!0!!KRID(id):(uuid-F64605F4-D372-487C-9C5D-D68F1031BA86)::-:!!0!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-2c39ac60-63c1-4c50-8ec6-26ea646c173b)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-1effcb49-9462-4c9b-bdc2-92971c9fc9cf)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-ce9c9293-e374-4800-8d62-9ee87d0c9887)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:complexType)::-:!!0!!KRID(id):(uuid-5e02d6ec-d669-47c4-b443-e7716bd27528)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
ATN,minOccurs,1,KRID,KRID(DeN):(xsd:documentation)::-:!!0!!KRID(DeN):(xsd:annotation)::-:!!0!!KRID(id):(uuid-9d589d53-ec24-4c18-b5db-5be8075c1be5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(uuid-9d589d53-ec24-4c18-b5db-5be8075c1be5)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-:The legal or logical entity to which the plan or report applies.:-:,
ATN,minOccurs,1,KRID,KRID(id):(uuid-a21e6dc4-b67c-4120-b881-ce72882fc958)::-:!!0!!KRID(DeN):(xsd:schema)::-:!!0!!0:-::-:!!0:-::-:,
