v1,v2,v3,v4,v5,v6
PConcordia,KRI(pickup):(36):::1589321449.68,CHAIN,KRI(pickup):(37):::1589321449.73!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(pickup):(36):::1589321449.68,CHAIN,KRI(pickup):(37):::1589321449.73!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.78
PConcordia,KRI(pickup):(36):::1589321449.68,CHAIN,KRI(pickup):(37):::1589321449.73!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.79
PConcordia,KRI(pickup):(36):::1589321449.68,CHAIN,KRI(pickup):(37):::1589321449.73!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.73
PConcordia,KRI(pickup):(36):::1589321449.68,CHAIN,KRI(pickup):(37):::1589321449.73!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.74
PConcordia,KRI(pickup):(36):::1589321449.68,CHAIN,KRI(pickup):(37):::1589321449.73!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.75
PConcordia,KRI(pickup):(36):::1589321449.68,CHAIN,KRI(pickup):(37):::1589321449.73!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.76
PConcordia,KRI(pickup):(36):::1589321449.68,CHAIN,KRI(pickup):(37):::1589321449.73!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.77
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbsu):::1589321450.2!!KRI(identifier):(bbsu):::1589321450.2!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbsu):::1589321450.2!!KRI(identifier):(bbsu):::1589321450.2!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.24
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbsu):::1589321450.2!!KRI(identifier):(bbsu):::1589321450.2!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.26
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbsu):::1589321450.2!!KRI(identifier):(bbsu):::1589321450.2!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.21
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbsu):::1589321450.2!!KRI(identifier):(bbsu):::1589321450.2!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.23
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbsu):::1589321450.2!!KRI(identifier):(bbsu):::1589321450.2!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.22
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbsu):::1589321450.2!!KRI(identifier):(bbsu):::1589321450.2!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.25
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbsu):::1589321450.2!!KRI(identifier):(bbsu):::1589321450.2!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.2
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbven):::1589321450.14!!KRI(identifier):(bbven):::1589321450.14!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbven):::1589321450.14!!KRI(identifier):(bbven):::1589321450.14!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.2
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbven):::1589321450.14!!KRI(identifier):(bbven):::1589321450.14!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.18
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbven):::1589321450.14!!KRI(identifier):(bbven):::1589321450.14!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.19
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbven):::1589321450.14!!KRI(identifier):(bbven):::1589321450.14!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.14
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbven):::1589321450.14!!KRI(identifier):(bbven):::1589321450.14!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.15
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbven):::1589321450.14!!KRI(identifier):(bbven):::1589321450.14!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.16
PConcordia,KRI(pickup):(50):::1589321450.09,CHAIN,KRI(identifier):(bbven):::1589321450.14!!KRI(identifier):(bbven):::1589321450.14!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.17
PConcordia,KRI(pickup):(49):::1589321450.05,CHAIN,KRI(pickup):(50):::1589321450.09!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(pickup):(49):::1589321450.05,CHAIN,KRI(pickup):(50):::1589321450.09!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.1
PConcordia,KRI(pickup):(49):::1589321450.05,CHAIN,KRI(pickup):(50):::1589321450.09!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.09
PConcordia,KRI(pickup):(49):::1589321450.05,CHAIN,KRI(pickup):(50):::1589321450.09!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.14
PConcordia,KRI(pickup):(49):::1589321450.05,CHAIN,KRI(pickup):(50):::1589321450.09!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.11
PConcordia,KRI(pickup):(49):::1589321450.05,CHAIN,KRI(pickup):(50):::1589321450.09!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.12
PConcordia,KRI(pickup):(49):::1589321450.05,CHAIN,KRI(pickup):(50):::1589321450.09!!KRI(pickup):(50):::1589321450.09!!KRI(pickup):(49):::1589321450.05!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.13
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper2):::1589321449.86!!KRI(identifier):(sper2):::1589321449.86!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper2):::1589321449.86!!KRI(identifier):(sper2):::1589321449.86!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.87
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper2):::1589321449.86!!KRI(identifier):(sper2):::1589321449.86!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.86
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper2):::1589321449.86!!KRI(identifier):(sper2):::1589321449.86!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.92
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper2):::1589321449.86!!KRI(identifier):(sper2):::1589321449.86!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.9
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper2):::1589321449.86!!KRI(identifier):(sper2):::1589321449.86!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.91
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper2):::1589321449.86!!KRI(identifier):(sper2):::1589321449.86!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.89
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper2):::1589321449.86!!KRI(identifier):(sper2):::1589321449.86!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.88
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper2):::1589321449.86!!KRI(identifier):(sper2):::1589321449.86!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.93
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper):::1589321449.79!!KRI(identifier):(sper):::1589321449.79!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper):::1589321449.79!!KRI(identifier):(sper):::1589321449.79!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.84
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper):::1589321449.79!!KRI(identifier):(sper):::1589321449.79!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.85
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper):::1589321449.79!!KRI(identifier):(sper):::1589321449.79!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.79
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper):::1589321449.79!!KRI(identifier):(sper):::1589321449.79!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.86
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper):::1589321449.79!!KRI(identifier):(sper):::1589321449.79!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.81
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper):::1589321449.79!!KRI(identifier):(sper):::1589321449.79!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.83
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper):::1589321449.79!!KRI(identifier):(sper):::1589321449.79!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.82
PConcordia,KRI(pickup):(37):::1589321449.73,CHAIN,KRI(identifier):(sper):::1589321449.79!!KRI(identifier):(sper):::1589321449.79!!KRI(pickup):(37):::1589321449.73!!KRI(pickup):(36):::1589321449.68!!KRI(pickup):(33):::1589321449.59!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.8
PConcordia,KRI(pickup):(6):::1589321449.1,CHAIN,KRI(pickup):(7):::1589321449.13!!KRI(pickup):(7):::1589321449.13!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(pickup):(6):::1589321449.1,CHAIN,KRI(pickup):(7):::1589321449.13!!KRI(pickup):(7):::1589321449.13!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.16
PConcordia,KRI(pickup):(6):::1589321449.1,CHAIN,KRI(pickup):(7):::1589321449.13!!KRI(pickup):(7):::1589321449.13!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.17
PConcordia,KRI(pickup):(6):::1589321449.1,CHAIN,KRI(pickup):(7):::1589321449.13!!KRI(pickup):(7):::1589321449.13!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.14
PConcordia,KRI(pickup):(6):::1589321449.1,CHAIN,KRI(pickup):(7):::1589321449.13!!KRI(pickup):(7):::1589321449.13!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.15
PConcordia,KRI(pickup):(6):::1589321449.1,CHAIN,KRI(pickup):(7):::1589321449.13!!KRI(pickup):(7):::1589321449.13!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.13
PConcordia,KRI(identifier):(abc):::1589321449.08,CHAIN,KRI(pickup):(6):::1589321449.1!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(identifier):(abc):::1589321449.08,CHAIN,KRI(pickup):(6):::1589321449.1!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.13
PConcordia,KRI(identifier):(abc):::1589321449.08,CHAIN,KRI(pickup):(6):::1589321449.1!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.12
PConcordia,KRI(identifier):(abc):::1589321449.08,CHAIN,KRI(pickup):(6):::1589321449.1!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.1
PConcordia,KRI(identifier):(abc):::1589321449.08,CHAIN,KRI(pickup):(6):::1589321449.1!!KRI(pickup):(6):::1589321449.1!!KRI(identifier):(abc):::1589321449.08!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.11
PConcordia,KRI(identifier):(Spqr):::1589321449.54,CHAIN,KRI(pickup):(32):::1589321449.56!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(identifier):(Spqr):::1589321449.54,CHAIN,KRI(pickup):(32):::1589321449.56!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.58
PConcordia,KRI(identifier):(Spqr):::1589321449.54,CHAIN,KRI(pickup):(32):::1589321449.56!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.59
PConcordia,KRI(identifier):(Spqr):::1589321449.54,CHAIN,KRI(pickup):(32):::1589321449.56!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.56
PConcordia,KRI(identifier):(Spqr):::1589321449.54,CHAIN,KRI(pickup):(32):::1589321449.56!!KRI(pickup):(32):::1589321449.56!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.57
PConcordia,KRI(identifier):(Spqr):::1589321449.54,CHAIN,KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(identifier):(Spqr):::1589321449.54,CHAIN,KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.02
PConcordia,KRI(identifier):(Spqr):::1589321449.54,CHAIN,KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.05
PConcordia,KRI(identifier):(Spqr):::1589321449.54,CHAIN,KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.03
PConcordia,KRI(identifier):(Spqr):::1589321449.54,CHAIN,KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(BBB):::1589321450.02!!KRI(identifier):(Spqr):::1589321449.54!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321450.04
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(pickup):(30):::1589321449.53!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(pickup):(30):::1589321449.53!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.53
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(pickup):(30):::1589321449.53!!KRI(pickup):(30):::1589321449.53!!KRI(name):(employer-contacts):!!0,,1589321449.54
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(identifier):(100):::1589321449.06!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(identifier):(100):::1589321449.06!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.07
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(identifier):(100):::1589321449.06!!KRI(identifier):(100):::1589321449.06!!KRI(name):(employer-contacts):!!0,,1589321449.08
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(identifier):(mno):::1589321449.37!!KRI(identifier):(mno):::1589321449.37!!KRI(name):(employer-contacts):!!0,,
PConcordia,KRI(name):(employer-contacts):,CHAIN,KRI(identifier):(mno):::1589321449.37!!KRI(identifier):(mno):::1589321449.37!!KRI(name):(employer-contacts):!!0,,1589321449.37
